person,personLabel,value,valueLabel,Born,Pa
http://www.wikidata.org/entity/Q299513,Alison Des Forges,http://www.wikidata.org/entity/Q163727,Bachelor,1942-08-20T00:00:00Z,http://www.wikidata.org/entity/Q74391142
http://www.wikidata.org/entity/Q9337065,Simona Kossak,http://www.wikidata.org/entity/Q121594,Professor,1943-05-30T00:00:00Z,http://www.wikidata.org/entity/Q3356084
http://www.wikidata.org/entity/Q4944209,Sara Danius,http://www.wikidata.org/entity/Q121594,Professor,1962-04-05T00:00:00Z,http://www.wikidata.org/entity/Q5616942
http://www.wikidata.org/entity/Q28090052,Tamara Sargsyan,http://www.wikidata.org/entity/Q121594,Professor,1951-02-05T00:00:00Z,http://www.wikidata.org/entity/Q3653177
http://www.wikidata.org/entity/Q4484845,Felix Finkbeiner,http://www.wikidata.org/entity/Q163727,Bachelor,1997-10-08T00:00:00Z,http://www.wikidata.org/entity/Q62972996
http://www.wikidata.org/entity/Q30896055,Karen Momjian,http://www.wikidata.org/entity/Q121594,Professor,1948-09-21T00:00:00Z,http://www.wikidata.org/entity/Q20508392
http://www.wikidata.org/entity/Q30896055,Karen Momjian,http://www.wikidata.org/entity/Q121594,Professor,1948-09-21T00:00:00Z,http://www.wikidata.org/entity/Q30345905
http://www.wikidata.org/entity/Q19613131,Bagrat Alekjan,http://www.wikidata.org/entity/Q121594,Professor,1951-04-15T00:00:00Z,http://www.wikidata.org/entity/Q21199703
http://www.wikidata.org/entity/Q1801068,Reinhold Bechstein,http://www.wikidata.org/entity/Q121594,Professor,1833-10-12T00:00:00Z,http://www.wikidata.org/entity/Q66379
http://www.wikidata.org/entity/Q5544433,Otto Ahnfelt,http://www.wikidata.org/entity/Q121594,Professor,1854-09-13T00:00:00Z,http://www.wikidata.org/entity/Q66307081
http://www.wikidata.org/entity/Q434706,Elizabeth Warren,http://www.wikidata.org/entity/Q163727,Bachelor,1949-06-22T00:00:00Z,http://www.wikidata.org/entity/Q44105606
http://www.wikidata.org/entity/Q6535790,Levon Chookaszian,http://www.wikidata.org/entity/Q121594,Professor,1952-04-09T00:00:00Z,http://www.wikidata.org/entity/Q26197004
http://www.wikidata.org/entity/Q28648554,Q28648554,http://www.wikidata.org/entity/Q121594,Professor,1954-03-14T00:00:00Z,http://www.wikidata.org/entity/Q20514641
http://www.wikidata.org/entity/Q9337065,Simona Kossak,http://www.wikidata.org/entity/Q121594,Professor,1943-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3356084
http://www.wikidata.org/entity/Q38073844,Paul Güterbock,http://www.wikidata.org/entity/Q121594,Professor,1844-06-02T00:00:00Z,http://www.wikidata.org/entity/Q44817008
http://www.wikidata.org/entity/Q28754092,Q28754092,http://www.wikidata.org/entity/Q121594,Professor,1929-12-18T00:00:00Z,http://www.wikidata.org/entity/Q20506984
http://www.wikidata.org/entity/Q21531837,Gagik Beglaryan,http://www.wikidata.org/entity/Q121594,Professor,1946-12-22T00:00:00Z,http://www.wikidata.org/entity/Q21481295
http://www.wikidata.org/entity/Q62560044,Ladislav Kesner jr.,http://www.wikidata.org/entity/Q121594,Professor,1961-03-27T00:00:00Z,http://www.wikidata.org/entity/Q77604887
http://www.wikidata.org/entity/Q299513,Alison Des Forges,http://www.wikidata.org/entity/Q183816,Master,1942-08-20T00:00:00Z,http://www.wikidata.org/entity/Q74391142
http://www.wikidata.org/entity/Q85998796,Q85998796,http://www.wikidata.org/entity/Q121594,Professor,1910-02-13T00:00:00Z,http://www.wikidata.org/entity/Q4056551
http://www.wikidata.org/entity/Q47135714,Ignacy Siemion,http://www.wikidata.org/entity/Q121594,Professor,1932-08-26T00:00:00Z,http://www.wikidata.org/entity/Q11780897
http://www.wikidata.org/entity/Q6160653,Jaroslav Pollert,http://www.wikidata.org/entity/Q121594,Professor,1971-05-01T00:00:00Z,http://www.wikidata.org/entity/Q6160652
http://www.wikidata.org/entity/Q1359004,Jyri Häkämies,http://www.wikidata.org/entity/Q183816,Master,1961-08-30T00:00:00Z,http://www.wikidata.org/entity/Q11858300
http://www.wikidata.org/entity/Q19868656,Valentina Gorinevskaya,http://www.wikidata.org/entity/Q121594,Professor,1882-01-01T00:00:00Z,http://www.wikidata.org/entity/Q19860791
http://www.wikidata.org/entity/Q5492576,František Patočka,http://www.wikidata.org/entity/Q121594,Professor,1904-10-22T00:00:00Z,http://www.wikidata.org/entity/Q95072932
http://www.wikidata.org/entity/Q2884020,Barbara Romanowicz,http://www.wikidata.org/entity/Q121594,Professor,1950-04-05T00:00:00Z,http://www.wikidata.org/entity/Q11738279
http://www.wikidata.org/entity/Q48470951,Q48470951,http://www.wikidata.org/entity/Q121594,Professor,1909-10-13T00:00:00Z,http://www.wikidata.org/entity/Q12289622
http://www.wikidata.org/entity/Q96031374,Anastas Gerdschikow,http://www.wikidata.org/entity/Q121594,Professor,1963-02-28T00:00:00Z,http://www.wikidata.org/entity/Q108765315
http://www.wikidata.org/entity/Q5423356,Ezra Fleischer,http://www.wikidata.org/entity/Q121594,Professor,1928-08-07T00:00:00Z,http://www.wikidata.org/entity/Q27796905
http://www.wikidata.org/entity/Q5235593,David Jan Novotný,http://www.wikidata.org/entity/Q121594,Professor,1947-11-28T00:00:00Z,http://www.wikidata.org/entity/Q50413285
http://www.wikidata.org/entity/Q371972,Faran Tahir,http://www.wikidata.org/entity/Q168756,"University of California, Berkeley",1964-02-16T00:00:00Z,http://www.wikidata.org/entity/Q17145604
http://www.wikidata.org/entity/Q94848379,Friedrich Henke,http://www.wikidata.org/entity/Q121594,Professor,1868-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15507802
http://www.wikidata.org/entity/Q2079726,Wassil Slatarski,http://www.wikidata.org/entity/Q121594,Professor,1866-11-27T00:00:00Z,http://www.wikidata.org/entity/Q12288398
http://www.wikidata.org/entity/Q6309702,Julius Bruck,http://www.wikidata.org/entity/Q121594,Professor,1840-10-06T00:00:00Z,http://www.wikidata.org/entity/Q15452673
http://www.wikidata.org/entity/Q94792223,Karl Günther,http://www.wikidata.org/entity/Q121594,Professor,1822-01-01T00:00:00Z,http://www.wikidata.org/entity/Q94792217
http://www.wikidata.org/entity/Q2079726,Wassil Slatarski,http://www.wikidata.org/entity/Q121594,Professor,1866-11-14T00:00:00Z,http://www.wikidata.org/entity/Q12288398
http://www.wikidata.org/entity/Q90832820,Matthias Oelke,http://www.wikidata.org/entity/Q121594,Professor,1967-01-01T00:00:00Z,http://www.wikidata.org/entity/Q95227309
http://www.wikidata.org/entity/Q19707436,Pentscho Stojanow,http://www.wikidata.org/entity/Q121594,Professor,1931-02-09T00:00:00Z,http://www.wikidata.org/entity/Q1953561
http://www.wikidata.org/entity/Q2497623,Michel Pastoureau,http://www.wikidata.org/entity/Q121594,Professor,1947-06-17T00:00:00Z,http://www.wikidata.org/entity/Q3131745
http://www.wikidata.org/entity/Q2080045,Petr Pokorný,http://www.wikidata.org/entity/Q121594,Professor,1933-04-21T00:00:00Z,http://www.wikidata.org/entity/Q96193666
http://www.wikidata.org/entity/Q17649356,Andrzej Półtawski,http://www.wikidata.org/entity/Q121594,Professor,1923-02-22T00:00:00Z,http://www.wikidata.org/entity/Q11684357
http://www.wikidata.org/entity/Q57899,Omar Abdirashid Ali Sharmarke,http://www.wikidata.org/entity/Q163727,Bachelor,1960-06-18T00:00:00Z,http://www.wikidata.org/entity/Q308215
http://www.wikidata.org/entity/Q168041,Zbigniew Brzeziński,http://www.wikidata.org/entity/Q183816,Master,1928-03-28T00:00:00Z,http://www.wikidata.org/entity/Q1030244
http://www.wikidata.org/entity/Q5907163,Stanisław Kętrzyński,http://www.wikidata.org/entity/Q121594,Professor,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q153420
http://www.wikidata.org/entity/Q217096,Naruhito,http://www.wikidata.org/entity/Q183816,Master,1960-02-23T00:00:00Z,http://www.wikidata.org/entity/Q37979
http://www.wikidata.org/entity/Q5916189,Gustaf Knös,http://www.wikidata.org/entity/Q121594,Professor,1773-10-20T00:00:00Z,http://www.wikidata.org/entity/Q5916162
http://www.wikidata.org/entity/Q2223288,Milan Opočenský,http://www.wikidata.org/entity/Q121594,Professor,1931-07-05T00:00:00Z,http://www.wikidata.org/entity/Q47639632
http://www.wikidata.org/entity/Q18341539,Jan Kratochvíl,http://www.wikidata.org/entity/Q121594,Professor,1959-02-10T00:00:00Z,http://www.wikidata.org/entity/Q18113361
http://www.wikidata.org/entity/Q6984557,Juda Lion Palache,http://www.wikidata.org/entity/Q121594,Professor,1886-10-26T00:00:00Z,http://www.wikidata.org/entity/Q28091738
http://www.wikidata.org/entity/Q95075264,Jan L. Vítek,http://www.wikidata.org/entity/Q121594,Professor,1957-06-29T00:00:00Z,http://www.wikidata.org/entity/Q95443479
http://www.wikidata.org/entity/Q321698,William Clay Ford Junior,http://www.wikidata.org/entity/Q183816,Master,1957-05-03T00:00:00Z,http://www.wikidata.org/entity/Q1679715
http://www.wikidata.org/entity/Q95240835,Johannes Nietner,http://www.wikidata.org/entity/Q121594,Professor,1855-08-02T00:00:00Z,http://www.wikidata.org/entity/Q2417808
http://www.wikidata.org/entity/Q455666,Ho Ching,http://www.wikidata.org/entity/Q183816,Master,1953-05-01T00:00:00Z,http://www.wikidata.org/entity/Q107026017
http://www.wikidata.org/entity/Q88798024,Galia Rahav,http://www.wikidata.org/entity/Q121594,Professor,1954-11-19T00:00:00Z,http://www.wikidata.org/entity/Q57260920
http://www.wikidata.org/entity/Q3334954,Nadine Vincent,http://www.wikidata.org/entity/Q183816,Master,1968-02-21T00:00:00Z,http://www.wikidata.org/entity/Q104017749
http://www.wikidata.org/entity/Q50746048,Lyuben Trnka,http://www.wikidata.org/entity/Q121594,Professor,1898-01-01T00:00:00Z,http://www.wikidata.org/entity/Q108596676
http://www.wikidata.org/entity/Q28004054,Hilary Hoynes,http://www.wikidata.org/entity/Q121594,Professor,1961-08-31T00:00:00Z,http://www.wikidata.org/entity/Q6175994
http://www.wikidata.org/entity/Q3031345,Ghukas Chubaryan,http://www.wikidata.org/entity/Q121594,Professor,1923-06-16T00:00:00Z,http://www.wikidata.org/entity/Q62465337
http://www.wikidata.org/entity/Q55387170,Heghine Ter-Ghevondyan,http://www.wikidata.org/entity/Q121594,Professor,1918-09-24T00:00:00Z,http://www.wikidata.org/entity/Q612759
http://www.wikidata.org/entity/Q9253214,Elżbieta Mycielska-Dowgiałło,http://www.wikidata.org/entity/Q121594,Professor,1932-01-07T00:00:00Z,http://www.wikidata.org/entity/Q9152994
http://www.wikidata.org/entity/Q4759596,Andrzej Friszke,http://www.wikidata.org/entity/Q121594,Professor,1956-08-29T00:00:00Z,http://www.wikidata.org/entity/Q1286285
http://www.wikidata.org/entity/Q18280229,Heinrich Leopold Schoeler,http://www.wikidata.org/entity/Q121594,Professor,1844-08-05T00:00:00Z,http://www.wikidata.org/entity/Q42888335
http://www.wikidata.org/entity/Q18280229,Heinrich Leopold Schoeler,http://www.wikidata.org/entity/Q121594,Professor,1844-07-24T00:00:00Z,http://www.wikidata.org/entity/Q42888335
http://www.wikidata.org/entity/Q7022980,Nguyen Thien Nhan,http://www.wikidata.org/entity/Q121594,Professor,1953-06-12T00:00:00Z,http://www.wikidata.org/entity/Q10799520
http://www.wikidata.org/entity/Q9161095,Asen Kantardzhiev,http://www.wikidata.org/entity/Q121594,Professor,1898-09-21T00:00:00Z,http://www.wikidata.org/entity/Q2901007
http://www.wikidata.org/entity/Q16375105,Q16375105,http://www.wikidata.org/entity/Q121594,Professor,1945-07-17T00:00:00Z,http://www.wikidata.org/entity/Q4533188
http://www.wikidata.org/entity/Q5920394,Irma Eréndira Sandoval,http://www.wikidata.org/entity/Q159810,Wirtschaft,1972-04-30T00:00:00Z,http://www.wikidata.org/entity/Q6056421
http://www.wikidata.org/entity/Q106538779,Thomas Tütken,http://www.wikidata.org/entity/Q121594,Professor,1972-01-01T00:00:00Z,http://www.wikidata.org/entity/Q106538945
http://www.wikidata.org/entity/Q455666,Ho Ching,http://www.wikidata.org/entity/Q183816,Master,1953-01-01T00:00:00Z,http://www.wikidata.org/entity/Q107026017
http://www.wikidata.org/entity/Q11765415,Maciej Jerzy Serwański,http://www.wikidata.org/entity/Q121594,Professor,1946-11-05T00:00:00Z,http://www.wikidata.org/entity/Q9251186
http://www.wikidata.org/entity/Q19206420,Todor Tanew,http://www.wikidata.org/entity/Q121594,Professor,1957-10-30T00:00:00Z,http://www.wikidata.org/entity/Q12271577
http://www.wikidata.org/entity/Q50894730,Q50894730,http://www.wikidata.org/entity/Q121594,Professor,1896-11-24T00:00:00Z,http://www.wikidata.org/entity/Q12289936
http://www.wikidata.org/entity/Q50825123,Andreas Heinrich Schott,http://www.wikidata.org/entity/Q121594,Professor,1758-02-17T00:00:00Z,http://www.wikidata.org/entity/Q15905914
http://www.wikidata.org/entity/Q18433640,Ina Isings,http://www.wikidata.org/entity/Q121594,Professor,1919-02-15T00:00:00Z,http://www.wikidata.org/entity/Q2501940
http://www.wikidata.org/entity/Q4075483,John Beyrle,http://www.wikidata.org/entity/Q183816,Master,1954-02-11T00:00:00Z,http://www.wikidata.org/entity/Q4075481
http://www.wikidata.org/entity/Q2560493,Gunnar Fant,http://www.wikidata.org/entity/Q121594,Professor,1919-10-08T00:00:00Z,http://www.wikidata.org/entity/Q5725136
http://www.wikidata.org/entity/Q310788,Alexander Michailowitsch Ljapunow,http://www.wikidata.org/entity/Q183816,Master,1857-06-06T00:00:00Z,http://www.wikidata.org/entity/Q4272733
http://www.wikidata.org/entity/Q20030415,Danuta Quirini-Popławska,http://www.wikidata.org/entity/Q121594,Professor,1939-04-14T00:00:00Z,http://www.wikidata.org/entity/Q26179030
http://www.wikidata.org/entity/Q109662645,Louis W. Roberts,http://www.wikidata.org/entity/Q163727,Bachelor,1913-09-01T00:00:00Z,http://www.wikidata.org/entity/Q109772498
http://www.wikidata.org/entity/Q108107510,Rangina Hamidi,http://www.wikidata.org/entity/Q163727,Bachelor,1978-01-01T00:00:00Z,http://www.wikidata.org/entity/Q971952
http://www.wikidata.org/entity/Q47563,Matteo Renzi,http://www.wikidata.org/entity/Q183816,Master,1975-01-11T00:00:00Z,http://www.wikidata.org/entity/Q51136224
http://www.wikidata.org/entity/Q175392,Akosua Busia,http://www.wikidata.org/entity/Q163727,Bachelor,1966-12-30T00:00:00Z,http://www.wikidata.org/entity/Q51267
http://www.wikidata.org/entity/Q52552037,Mikayel Melkumyan,http://www.wikidata.org/entity/Q121594,Professor,1962-04-01T00:00:00Z,http://www.wikidata.org/entity/Q13054705
http://www.wikidata.org/entity/Q31978612,Yuri Vermishev,http://www.wikidata.org/entity/Q121594,Professor,1920-12-29T00:00:00Z,http://www.wikidata.org/entity/Q15720248
http://www.wikidata.org/entity/Q523870,Elsie Clews Parsons,http://www.wikidata.org/entity/Q163727,Bachelor,1875-11-27T00:00:00Z,http://www.wikidata.org/entity/Q3132701
http://www.wikidata.org/entity/Q4241203,Iwan Krypjakewytsch,http://www.wikidata.org/entity/Q121594,Professor,1886-07-19T00:00:00Z,http://www.wikidata.org/entity/Q20067887
http://www.wikidata.org/entity/Q47472362,Ruzanna Manukyan,http://www.wikidata.org/entity/Q121594,Professor,1948-07-28T00:00:00Z,http://www.wikidata.org/entity/Q20508843
http://www.wikidata.org/entity/Q47465800,Irina Malkhasyan,http://www.wikidata.org/entity/Q121594,Professor,1954-01-01T00:00:00Z,http://www.wikidata.org/entity/Q20507709
http://www.wikidata.org/entity/Q4424209,Roman Smal-Stockyj,http://www.wikidata.org/entity/Q121594,Professor,1893-01-08T00:00:00Z,http://www.wikidata.org/entity/Q8273176
http://www.wikidata.org/entity/Q315143,"John Boyd Orr, 1. Baron Boyd-Orr",http://www.wikidata.org/entity/Q183816,Master,1880-09-23T00:00:00Z,http://www.wikidata.org/entity/Q75447507
http://www.wikidata.org/entity/Q2379961,Princess Akiko of Mikasa,http://www.wikidata.org/entity/Q163727,Bachelor,1981-12-20T00:00:00Z,http://www.wikidata.org/entity/Q486381
http://www.wikidata.org/entity/Q21393806,Slatosar Boew,http://www.wikidata.org/entity/Q121594,Professor,1955-10-20T00:00:00Z,http://www.wikidata.org/entity/Q60022578
http://www.wikidata.org/entity/Q21722624,Gurgen Badalyan,http://www.wikidata.org/entity/Q121594,Professor,1923-03-05T00:00:00Z,http://www.wikidata.org/entity/Q27336364
http://www.wikidata.org/entity/Q5907163,Stanisław Kętrzyński,http://www.wikidata.org/entity/Q121594,Professor,1876-09-10T00:00:00Z,http://www.wikidata.org/entity/Q153420
http://www.wikidata.org/entity/Q20160426,Teresa Labriola,http://www.wikidata.org/entity/Q121594,Professor,1873-02-17T00:00:00Z,http://www.wikidata.org/entity/Q342730
http://www.wikidata.org/entity/Q372503,Christophe de Longueil,http://www.wikidata.org/entity/Q163727,Bachelor,1488-01-01T00:00:00Z,http://www.wikidata.org/entity/Q28495106
http://www.wikidata.org/entity/Q19279026,Rudolf Merkel,http://www.wikidata.org/entity/Q121594,Professor,1870-03-25T00:00:00Z,http://www.wikidata.org/entity/Q3605400
http://www.wikidata.org/entity/Q5273847,Masud Gharahkhani,http://www.wikidata.org/entity/Q163727,Bachelor,1982-09-22T00:00:00Z,http://www.wikidata.org/entity/Q5273782
http://www.wikidata.org/entity/Q11767664,Marcin Kula,http://www.wikidata.org/entity/Q121594,Professor,1943-03-24T00:00:00Z,http://www.wikidata.org/entity/Q9096207
http://www.wikidata.org/entity/Q2689385,David Eben,http://www.wikidata.org/entity/Q121594,Professor,1965-01-06T00:00:00Z,http://www.wikidata.org/entity/Q158536
http://www.wikidata.org/entity/Q2051861,Paraschkew Chadschiew,http://www.wikidata.org/entity/Q121594,Professor,1912-04-27T00:00:00Z,http://www.wikidata.org/entity/Q12296606
http://www.wikidata.org/entity/Q4241203,Iwan Krypjakewytsch,http://www.wikidata.org/entity/Q121594,Professor,1886-01-01T00:00:00Z,http://www.wikidata.org/entity/Q20067887
http://www.wikidata.org/entity/Q4280167,Tatul Manaseryan,http://www.wikidata.org/entity/Q121594,Professor,1960-04-14T00:00:00Z,http://www.wikidata.org/entity/Q20508401
http://www.wikidata.org/entity/Q74268,Bernhard Vogel,http://www.wikidata.org/entity/Q123795,wissenschaftlicher Assistent,1932-12-19T00:00:00Z,http://www.wikidata.org/entity/Q16739593
http://www.wikidata.org/entity/Q7928167,Vidya Charan Shukla,http://www.wikidata.org/entity/Q163727,Bachelor,1929-08-02T00:00:00Z,http://www.wikidata.org/entity/Q7296782
http://www.wikidata.org/entity/Q62021364,Botond Roska,http://www.wikidata.org/entity/Q121594,Professor,1969-12-17T00:00:00Z,http://www.wikidata.org/entity/Q1251069
http://www.wikidata.org/entity/Q4125633,Georgi Anatoljewitsch Woronow,http://www.wikidata.org/entity/Q121594,Professor,1935-10-18T00:00:00Z,http://www.wikidata.org/entity/Q4125618
http://www.wikidata.org/entity/Q5372306,Emily Oster,http://www.wikidata.org/entity/Q121594,Professor,1980-02-14T00:00:00Z,http://www.wikidata.org/entity/Q4493811
http://www.wikidata.org/entity/Q9341903,Stanislas Fiszer,http://www.wikidata.org/entity/Q121594,Professor,1935-10-23T00:00:00Z,http://www.wikidata.org/entity/Q63993161
http://www.wikidata.org/entity/Q356134,Leonard Woolley,http://www.wikidata.org/entity/Q163727,Bachelor,1880-04-17T00:00:00Z,http://www.wikidata.org/entity/Q75979834
http://www.wikidata.org/entity/Q3500840,Jan Firbas,http://www.wikidata.org/entity/Q121594,Professor,1921-03-25T00:00:00Z,http://www.wikidata.org/entity/Q95449434
