person,personLabel,value,valueLabel,Born,Mom
http://www.wikidata.org/entity/Q984535,Francis Perrin,http://www.wikidata.org/entity/Q3033550,Promotion,1901-08-17T00:00:00Z,http://www.wikidata.org/entity/Q61963095
http://www.wikidata.org/entity/Q16989438,Ralf Nordgren,http://www.wikidata.org/entity/Q4838817,Bachelor of Philosophy,1936-08-02T00:00:00Z,http://www.wikidata.org/entity/Q11850081
http://www.wikidata.org/entity/Q183266,Samuel Johnson,http://www.wikidata.org/entity/Q3297864,Master of Arts,1709-09-18T00:00:00Z,http://www.wikidata.org/entity/Q20897792
http://www.wikidata.org/entity/Q25928022,Edward Mallet Young,http://www.wikidata.org/entity/Q3297864,Master of Arts,1839-01-24T00:00:00Z,http://www.wikidata.org/entity/Q76222462
http://www.wikidata.org/entity/Q3189144,Julie Andrieu,http://www.wikidata.org/entity/Q2878156,Baccalauréat littéraire,1974-02-27T00:00:00Z,http://www.wikidata.org/entity/Q430016
http://www.wikidata.org/entity/Q7146258,Patrick Colquhoun,http://www.wikidata.org/entity/Q3297864,Master of Arts,1815-04-13T00:00:00Z,http://www.wikidata.org/entity/Q64685606
http://www.wikidata.org/entity/Q355495,Jean Daniélou,http://www.wikidata.org/entity/Q3033550,Promotion,1905-05-14T00:00:00Z,http://www.wikidata.org/entity/Q3275629
http://www.wikidata.org/entity/Q443370,Kaci Kullmann Five,http://www.wikidata.org/entity/Q3356421,Cand.polit.,1951-04-13T00:00:00Z,http://www.wikidata.org/entity/Q17100480
http://www.wikidata.org/entity/Q57983748,Albert Vaudoyer,http://www.wikidata.org/entity/Q3033568,Doctor of Juridical Science,1874-11-07T00:00:00Z,http://www.wikidata.org/entity/Q18559948
http://www.wikidata.org/entity/Q16943939,Beaver Henry Blacker,http://www.wikidata.org/entity/Q3297864,Master of Arts,1821-05-31T00:00:00Z,http://www.wikidata.org/entity/Q75653356
http://www.wikidata.org/entity/Q46998104,Jeanne Lazarus,http://www.wikidata.org/entity/Q3033550,Promotion,1978-01-01T00:00:00Z,http://www.wikidata.org/entity/Q105603197
http://www.wikidata.org/entity/Q334065,Cédric Villani,http://www.wikidata.org/entity/Q3033550,Promotion,1973-10-05T00:00:00Z,http://www.wikidata.org/entity/Q46134527
http://www.wikidata.org/entity/Q23039824,Julia Korkman,http://www.wikidata.org/entity/Q3121417,Doctor of Psychology,1977-10-03T00:00:00Z,http://www.wikidata.org/entity/Q17381817
http://www.wikidata.org/entity/Q42310559,Anne-Marie Turcan-Verkerk,http://www.wikidata.org/entity/Q3033550,Promotion,1966-01-11T00:00:00Z,http://www.wikidata.org/entity/Q47462656
http://www.wikidata.org/entity/Q2959968,Charles Perrenot de Granvelle,http://www.wikidata.org/entity/Q3033568,Doctor of Juridical Science,1531-01-09T00:00:00Z,http://www.wikidata.org/entity/Q3341004
http://www.wikidata.org/entity/Q42353454,Anne Dubois de Groër,http://www.wikidata.org/entity/Q2860577,archivist palaeographer,1950-05-18T00:00:00Z,http://www.wikidata.org/entity/Q36476968
http://www.wikidata.org/entity/Q47526248,Jose María de Urquijo e Ybarra,http://www.wikidata.org/entity/Q4618975,Doktor,1872-05-05T00:00:00Z,http://www.wikidata.org/entity/Q99567023
http://www.wikidata.org/entity/Q516497,Francis Turner Palgrave,http://www.wikidata.org/entity/Q3297864,Master of Arts,1824-09-28T00:00:00Z,http://www.wikidata.org/entity/Q76251755
http://www.wikidata.org/entity/Q98827241,James Volant Vashon,http://www.wikidata.org/entity/Q3297864,Master of Arts,1784-01-01T00:00:00Z,http://www.wikidata.org/entity/Q98826759
http://www.wikidata.org/entity/Q83331,Louis de Broglie,http://www.wikidata.org/entity/Q3033550,Promotion,1892-08-15T00:00:00Z,http://www.wikidata.org/entity/Q84591247
http://www.wikidata.org/entity/Q109902402,Jonathan Daval,http://www.wikidata.org/entity/Q2924688,Brevet de technicien superieur,1984-01-16T00:00:00Z,http://www.wikidata.org/entity/Q109902509
http://www.wikidata.org/entity/Q107095298,Chris von Csefalvay,http://www.wikidata.org/entity/Q3297864,Master of Arts,1986-07-15T00:00:00Z,http://www.wikidata.org/entity/Q107095530
http://www.wikidata.org/entity/Q2387844,Benoît Pellistrandi,http://www.wikidata.org/entity/Q3033550,Promotion,1966-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2965968
http://www.wikidata.org/entity/Q24170113,Charles Arundell St. John Mildmay,http://www.wikidata.org/entity/Q3297864,Master of Arts,1820-06-21T00:00:00Z,http://www.wikidata.org/entity/Q75281230
http://www.wikidata.org/entity/Q8018467,William Sinclair,http://www.wikidata.org/entity/Q3297864,Master of Arts,1850-01-01T00:00:00Z,http://www.wikidata.org/entity/Q76192013
http://www.wikidata.org/entity/Q2851235,Anne Perrot,http://www.wikidata.org/entity/Q3033550,Promotion,1958-06-10T00:00:00Z,http://www.wikidata.org/entity/Q3311452
http://www.wikidata.org/entity/Q123807,Alphonse Pyrame de Candolle,http://www.wikidata.org/entity/Q3033568,Doctor of Juridical Science,1806-10-27T00:00:00Z,http://www.wikidata.org/entity/Q27879557
http://www.wikidata.org/entity/Q42378475,Louis Frank,http://www.wikidata.org/entity/Q2860577,archivist palaeographer,1962-06-16T00:00:00Z,http://www.wikidata.org/entity/Q3190086
http://www.wikidata.org/entity/Q76120589,Harry George Wedderburn,http://www.wikidata.org/entity/Q2878265,Bachelor of Civil Law,1850-11-18T00:00:00Z,http://www.wikidata.org/entity/Q76120522
http://www.wikidata.org/entity/Q75418224,George Augustus Baker,http://www.wikidata.org/entity/Q3297864,Master of Arts,1788-01-27T00:00:00Z,http://www.wikidata.org/entity/Q75418206
http://www.wikidata.org/entity/Q471794,John Pell,http://www.wikidata.org/entity/Q3297864,Master of Arts,1611-03-10T00:00:00Z,http://www.wikidata.org/entity/Q102226667
http://www.wikidata.org/entity/Q471794,John Pell,http://www.wikidata.org/entity/Q3297864,Master of Arts,1611-03-01T00:00:00Z,http://www.wikidata.org/entity/Q102226667
http://www.wikidata.org/entity/Q107139,Maximilian von Lingg,http://www.wikidata.org/entity/Q4618975,Doktor,1842-03-08T00:00:00Z,http://www.wikidata.org/entity/Q64787093
http://www.wikidata.org/entity/Q20671019,Tomáš Šimek,http://www.wikidata.org/entity/Q15206450,Ing.,1967-07-10T00:00:00Z,http://www.wikidata.org/entity/Q12002158
http://www.wikidata.org/entity/Q5703221,Helen Stephen Cowie,http://www.wikidata.org/entity/Q13948235,"Bachelor of Medicine, Bachelor of Surgery",1875-09-29T00:00:00Z,http://www.wikidata.org/entity/Q105328372
http://www.wikidata.org/entity/Q76339782,George Arden,http://www.wikidata.org/entity/Q13948235,"Bachelor of Medicine, Bachelor of Surgery",1913-06-04T00:00:00Z,http://www.wikidata.org/entity/Q76339777
http://www.wikidata.org/entity/Q12115140,Laryssa Kruschelnyzka,http://www.wikidata.org/entity/Q12101789,Doktor der Geschichtswissenschaften,1928-04-05T00:00:00Z,http://www.wikidata.org/entity/Q12117347
http://www.wikidata.org/entity/Q6262765,John Wall Callcott,http://www.wikidata.org/entity/Q5287516,Doctor of Music,1766-11-20T00:00:00Z,http://www.wikidata.org/entity/Q96087513
http://www.wikidata.org/entity/Q73912571,Boris Klein,http://www.wikidata.org/entity/Q12101789,Doktor der Geschichtswissenschaften,1928-11-01T00:00:00Z,http://www.wikidata.org/entity/Q99961927
http://www.wikidata.org/entity/Q376532,Darigha Nasarbajewa,http://www.wikidata.org/entity/Q12101787,Doktor Nauk in Political Science,1963-05-07T00:00:00Z,http://www.wikidata.org/entity/Q2667651
http://www.wikidata.org/entity/Q4125633,Georgi Anatoljewitsch Woronow,http://www.wikidata.org/entity/Q16739651,Kandidat der biologischen Wissenschaften,1935-10-18T00:00:00Z,http://www.wikidata.org/entity/Q17617540
http://www.wikidata.org/entity/Q20022698,Alexander Mazarovich,http://www.wikidata.org/entity/Q16698082,Doctor of Geological and Mineralogical Sciences,1886-12-11T00:00:00Z,http://www.wikidata.org/entity/Q108588574
http://www.wikidata.org/entity/Q9381,Adam Smith,http://www.wikidata.org/entity/Q6518699,Legum Doctor,1723-06-16T00:00:00Z,http://www.wikidata.org/entity/Q21198406
http://www.wikidata.org/entity/Q8354131,David Jou i Mirabent,http://www.wikidata.org/entity/Q4618975,Doktor,1953-01-01T00:00:00Z,http://www.wikidata.org/entity/Q55815520
http://www.wikidata.org/entity/Q41777374,Gunhild Moltesen Agger,http://www.wikidata.org/entity/Q11965155,Doctor philosophiæ,1945-03-18T00:00:00Z,http://www.wikidata.org/entity/Q4934306
http://www.wikidata.org/entity/Q57106,Heinrich Schliemann,http://www.wikidata.org/entity/Q11415564,Ehrendoktor,1822-01-06T00:00:00Z,http://www.wikidata.org/entity/Q6701342
http://www.wikidata.org/entity/Q1035,Charles Darwin,http://www.wikidata.org/entity/Q6518699,Legum Doctor,1809-02-12T00:00:00Z,http://www.wikidata.org/entity/Q7648718
http://www.wikidata.org/entity/Q4125633,Georgi Anatoljewitsch Woronow,http://www.wikidata.org/entity/Q16698080,Doktor  of Sciences in Geography,1935-10-18T00:00:00Z,http://www.wikidata.org/entity/Q17617540
http://www.wikidata.org/entity/Q4362428,Kirill Wassiljewitsch Pigarjow,http://www.wikidata.org/entity/Q17281087,Doktor der Philologie,1911-04-13T00:00:00Z,http://www.wikidata.org/entity/Q20025097
http://www.wikidata.org/entity/Q102424135,Astrid Margrethe Sølvberg,http://www.wikidata.org/entity/Q11965832,doctor rerum politicarum,1966-06-28T00:00:00Z,http://www.wikidata.org/entity/Q61733377
http://www.wikidata.org/entity/Q529491,Anetta Kahane,http://www.wikidata.org/entity/Q5978719,Diplom,1954-07-25T00:00:00Z,http://www.wikidata.org/entity/Q26001152
http://www.wikidata.org/entity/Q313243,Chiranjeevi,http://www.wikidata.org/entity/Q4838786,Bachelor of Commerce,1955-08-22T00:00:00Z,http://www.wikidata.org/entity/Q107299096
http://www.wikidata.org/entity/Q107446933,Olesya Datsko,http://www.wikidata.org/entity/Q17281072,Doktor der Wirtschaftswissenschaften,1977-11-26T00:00:00Z,http://www.wikidata.org/entity/Q65212076
http://www.wikidata.org/entity/Q135481,Lew Nikolajewitsch Gumiljow,http://www.wikidata.org/entity/Q12101789,Doktor der Geschichtswissenschaften,1912-10-01T00:00:00Z,http://www.wikidata.org/entity/Q80440
http://www.wikidata.org/entity/Q21339007,Matthijs Freudenthal,http://www.wikidata.org/entity/Q4618975,Doktor,1937-09-07T00:00:00Z,http://www.wikidata.org/entity/Q2383659
http://www.wikidata.org/entity/Q4346628,Tatjana Sergejewna Passek,http://www.wikidata.org/entity/Q12101789,Doktor der Geschichtswissenschaften,1903-08-15T00:00:00Z,http://www.wikidata.org/entity/Q33045425
http://www.wikidata.org/entity/Q52964,Gustaf Åkerhielm,http://www.wikidata.org/entity/Q10543355,Q10543355,1833-06-24T00:00:00Z,http://www.wikidata.org/entity/Q110811078
http://www.wikidata.org/entity/Q26769513,Alexander Felixowitsch Kon,http://www.wikidata.org/entity/Q17281072,Doktor der Wirtschaftswissenschaften,1897-01-01T00:00:00Z,http://www.wikidata.org/entity/Q4149585
http://www.wikidata.org/entity/Q4409943,Ivan Aleksandrovič Svanidze,http://www.wikidata.org/entity/Q17281072,Doktor der Wirtschaftswissenschaften,1927-10-15T00:00:00Z,http://www.wikidata.org/entity/Q98123361
http://www.wikidata.org/entity/Q61116488,Q61116488,http://www.wikidata.org/entity/Q4212319,PhD in Political Science,1986-10-04T00:00:00Z,http://www.wikidata.org/entity/Q44057794
http://www.wikidata.org/entity/Q11070879,Xu Bingyi,http://www.wikidata.org/entity/Q6146709,tanhua,1633-01-01T00:00:00Z,http://www.wikidata.org/entity/Q51955247
http://www.wikidata.org/entity/Q52920,Fredrik Reinfeldt,http://www.wikidata.org/entity/Q6785179,Master of Economics,1965-08-04T00:00:00Z,http://www.wikidata.org/entity/Q17287999
http://www.wikidata.org/entity/Q47489591,Mariya Fleychuk,http://www.wikidata.org/entity/Q17281072,Doktor der Wirtschaftswissenschaften,1979-01-07T00:00:00Z,http://www.wikidata.org/entity/Q65212076
http://www.wikidata.org/entity/Q523120,Donald Maclean,http://www.wikidata.org/entity/Q12101789,Doktor der Geschichtswissenschaften,1913-05-25T00:00:00Z,http://www.wikidata.org/entity/Q84324496
http://www.wikidata.org/entity/Q57371,İlham Əliyev,http://www.wikidata.org/entity/Q12101787,Doktor Nauk in Political Science,1961-12-24T00:00:00Z,http://www.wikidata.org/entity/Q4062333
http://www.wikidata.org/entity/Q5843197,Marjorie Grice-Hutchinson,http://www.wikidata.org/entity/Q4618975,Doktor,1909-05-26T00:00:00Z,http://www.wikidata.org/entity/Q76061627
http://www.wikidata.org/entity/Q12318947,Jakob Ellemann-Jensen,http://www.wikidata.org/entity/Q12305111,Cand.merc. (jur.),1973-09-25T00:00:00Z,http://www.wikidata.org/entity/Q12301035
http://www.wikidata.org/entity/Q12835357,Abel Maharramov,http://www.wikidata.org/entity/Q17281079,Doktor der Chemie,1950-01-05T00:00:00Z,http://www.wikidata.org/entity/Q16334142
http://www.wikidata.org/entity/Q337630,George Howard,http://www.wikidata.org/entity/Q5287501,Doctor of Civil Law,1843-08-12T00:00:00Z,http://www.wikidata.org/entity/Q26787845
http://www.wikidata.org/entity/Q15039899,William Drennan Andrews,http://www.wikidata.org/entity/Q6518699,Legum Doctor,1832-01-24T00:00:00Z,http://www.wikidata.org/entity/Q75637025
http://www.wikidata.org/entity/Q81826,Oleksiy Tolochko,http://www.wikidata.org/entity/Q12101789,Doktor der Geschichtswissenschaften,1963-06-07T00:00:00Z,http://www.wikidata.org/entity/Q4213394
http://www.wikidata.org/entity/Q370787,Alexander Jewgenjewitsch Lebedew,http://www.wikidata.org/entity/Q17281072,Doktor der Wirtschaftswissenschaften,1959-12-16T00:00:00Z,http://www.wikidata.org/entity/Q107097778
http://www.wikidata.org/entity/Q471794,John Pell,http://www.wikidata.org/entity/Q6481462,Lambeth degree,1611-03-10T00:00:00Z,http://www.wikidata.org/entity/Q102226667
http://www.wikidata.org/entity/Q73912571,Boris Klein,http://www.wikidata.org/entity/Q12101789,Doktor der Geschichtswissenschaften,1928-01-01T00:00:00Z,http://www.wikidata.org/entity/Q99961927
http://www.wikidata.org/entity/Q471794,John Pell,http://www.wikidata.org/entity/Q6481462,Lambeth degree,1611-03-01T00:00:00Z,http://www.wikidata.org/entity/Q102226667
http://www.wikidata.org/entity/Q159976,Joseph Joachim,http://www.wikidata.org/entity/Q5287516,Doctor of Music,1831-07-15T00:00:00Z,http://www.wikidata.org/entity/Q96090141
http://www.wikidata.org/entity/Q53740,Ingvar Carlsson,http://www.wikidata.org/entity/Q6785261,Master of Social Science,1934-11-09T00:00:00Z,http://www.wikidata.org/entity/Q110303183
http://www.wikidata.org/entity/Q7294,Johannes Brahms,http://www.wikidata.org/entity/Q5287516,Doctor of Music,1833-05-07T00:00:00Z,http://www.wikidata.org/entity/Q30541537
http://www.wikidata.org/entity/Q336690,"Edward Cecil Guinness, 1. Earl of Iveagh",http://www.wikidata.org/entity/Q6518699,Legum Doctor,1847-11-10T00:00:00Z,http://www.wikidata.org/entity/Q75274469
http://www.wikidata.org/entity/Q159976,Joseph Joachim,http://www.wikidata.org/entity/Q5287516,Doctor of Music,1831-06-28T00:00:00Z,http://www.wikidata.org/entity/Q96090141
http://www.wikidata.org/entity/Q5565689,Nils Barck,http://www.wikidata.org/entity/Q10543355,Q10543355,1760-08-27T00:00:00Z,http://www.wikidata.org/entity/Q110548835
http://www.wikidata.org/entity/Q4261014,Yuri Liverovsky,http://www.wikidata.org/entity/Q16698080,Doktor  of Sciences in Geography,1898-11-15T00:00:00Z,http://www.wikidata.org/entity/Q4261009
http://www.wikidata.org/entity/Q4753762,Anders Danielsen Lie,http://www.wikidata.org/entity/Q6785213,Master of Medicine,1979-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7820830
http://www.wikidata.org/entity/Q23656553,Marina Wladimirowna Skrschinskaja,http://www.wikidata.org/entity/Q12101789,Doktor der Geschichtswissenschaften,1939-08-23T00:00:00Z,http://www.wikidata.org/entity/Q4422504
http://www.wikidata.org/entity/Q30345675,Sergej Vasil‘jevič Ružencev,http://www.wikidata.org/entity/Q16698082,Doctor of Geological and Mineralogical Sciences,1935-11-24T00:00:00Z,http://www.wikidata.org/entity/Q29359667
http://www.wikidata.org/entity/Q697184,Per Stig Møller,http://www.wikidata.org/entity/Q11965155,Doctor philosophiæ,1942-08-27T00:00:00Z,http://www.wikidata.org/entity/Q4968766
http://www.wikidata.org/entity/Q3960443,Sigurd Ottowitsch Schmidt,http://www.wikidata.org/entity/Q12101789,Doktor der Geschichtswissenschaften,1922-04-15T00:00:00Z,http://www.wikidata.org/entity/Q3655998
http://www.wikidata.org/entity/Q135481,Lew Nikolajewitsch Gumiljow,http://www.wikidata.org/entity/Q16698080,Doktor  of Sciences in Geography,1912-10-01T00:00:00Z,http://www.wikidata.org/entity/Q80440
http://www.wikidata.org/entity/Q2498799,P. P. Efimenko,http://www.wikidata.org/entity/Q12101789,Doktor der Geschichtswissenschaften,1884-11-23T00:00:00Z,http://www.wikidata.org/entity/Q4177337
http://www.wikidata.org/entity/Q547002,Charles Burney,http://www.wikidata.org/entity/Q5287516,Doctor of Music,1726-04-07T00:00:00Z,http://www.wikidata.org/entity/Q96090329
http://www.wikidata.org/entity/Q200881,Qassym-Schomart Toqajew,http://www.wikidata.org/entity/Q12101787,Doktor Nauk in Political Science,1953-05-17T00:00:00Z,http://www.wikidata.org/entity/Q110437193
http://www.wikidata.org/entity/Q6129303,James Balfour Paul,http://www.wikidata.org/entity/Q6518699,Legum Doctor,1846-11-16T00:00:00Z,http://www.wikidata.org/entity/Q76014617
http://www.wikidata.org/entity/Q231690,Bhimrao Ramji Ambedkar,http://www.wikidata.org/entity/Q11408912,Doctor of Philosophy in Economics,1891-04-14T00:00:00Z,http://www.wikidata.org/entity/Q31738078
http://www.wikidata.org/entity/Q187282,Zeki Velidi Togan,http://www.wikidata.org/entity/Q17281084,Doktor der Philosophie,1890-12-22T00:00:00Z,http://www.wikidata.org/entity/Q65334276
http://www.wikidata.org/entity/Q16985772,Sakari Löytty,http://www.wikidata.org/entity/Q5287516,Doctor of Music,1959-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11871796
http://www.wikidata.org/entity/Q315143,"John Boyd Orr, 1. Baron Boyd-Orr",http://www.wikidata.org/entity/Q13948235,"Bachelor of Medicine, Bachelor of Surgery",1880-09-23T00:00:00Z,http://www.wikidata.org/entity/Q75447571
http://www.wikidata.org/entity/Q57153,Erich von Falkenhayn,http://www.wikidata.org/entity/Q17281084,Doktor der Philosophie,1861-09-11T00:00:00Z,http://www.wikidata.org/entity/Q105804258
http://www.wikidata.org/entity/Q2286799,Silvio Benigno Crespi,http://www.wikidata.org/entity/Q16696395,diploma di liceo classico,1868-09-24T00:00:00Z,http://www.wikidata.org/entity/Q15284598
http://www.wikidata.org/entity/Q4298520,Michail Wladimirowitsch Mischustin,http://www.wikidata.org/entity/Q17281072,Doktor der Wirtschaftswissenschaften,1966-03-03T00:00:00Z,http://www.wikidata.org/entity/Q83161648
http://www.wikidata.org/entity/Q376532,Darigha Nasarbajewa,http://www.wikidata.org/entity/Q17281072,Doktor der Wirtschaftswissenschaften,1963-05-07T00:00:00Z,http://www.wikidata.org/entity/Q2667651
http://www.wikidata.org/entity/Q14525458,Sonja Brentjes,http://www.wikidata.org/entity/Q5978719,Diplom,1951-01-01T00:00:00Z,http://www.wikidata.org/entity/Q64760368
http://www.wikidata.org/entity/Q4523437,Victor Chestopal,http://www.wikidata.org/entity/Q5287516,Doctor of Music,1975-07-23T00:00:00Z,http://www.wikidata.org/entity/Q2308049
http://www.wikidata.org/entity/Q217096,Naruhito,http://www.wikidata.org/entity/Q6785195,Master of Humanities,1960-02-23T00:00:00Z,http://www.wikidata.org/entity/Q87610
http://www.wikidata.org/entity/Q61116488,Q61116488,http://www.wikidata.org/entity/Q12101789,Doktor der Geschichtswissenschaften,1986-10-04T00:00:00Z,http://www.wikidata.org/entity/Q44057794
http://www.wikidata.org/entity/Q4149418,Artsvin Grigoryan,http://www.wikidata.org/entity/Q16698078,Doktor Nauk in Architecture,1935-05-25T00:00:00Z,http://www.wikidata.org/entity/Q4419820
http://www.wikidata.org/entity/Q75966268,Francis Horatio Napier,http://www.wikidata.org/entity/Q6518699,Legum Doctor,1861-02-07T00:00:00Z,http://www.wikidata.org/entity/Q76111957
http://www.wikidata.org/entity/Q675676,Jacob van Lennep,http://www.wikidata.org/entity/Q6518699,Legum Doctor,1802-03-24T00:00:00Z,http://www.wikidata.org/entity/Q76248970
http://www.wikidata.org/entity/Q4316532,Sergei Jurjewitsch Nekljudow,http://www.wikidata.org/entity/Q17281087,Doktor der Philologie,1941-03-31T00:00:00Z,http://www.wikidata.org/entity/Q15075041
http://www.wikidata.org/entity/Q355607,Francis Ysidro Edgeworth,http://www.wikidata.org/entity/Q5287501,Doctor of Civil Law,1845-02-08T00:00:00Z,http://www.wikidata.org/entity/Q19301779
http://www.wikidata.org/entity/Q725292,James Kent,http://www.wikidata.org/entity/Q6518699,Legum Doctor,1763-07-31T00:00:00Z,http://www.wikidata.org/entity/Q99928368
http://www.wikidata.org/entity/Q30345675,Sergej Vasil‘jevič Ružencev,http://www.wikidata.org/entity/Q16698082,Doctor of Geological and Mineralogical Sciences,1935-01-01T00:00:00Z,http://www.wikidata.org/entity/Q29359667
http://www.wikidata.org/entity/Q6240991,Olof Wijk den yngre,http://www.wikidata.org/entity/Q10543087,Q10543087,1833-07-21T00:00:00Z,http://www.wikidata.org/entity/Q75445737
http://www.wikidata.org/entity/Q22343646,Martin Fries,http://www.wikidata.org/entity/Q10495231,Licentiate of Philosophy,1898-06-16T00:00:00Z,http://www.wikidata.org/entity/Q25742848
http://www.wikidata.org/entity/Q7792508,Thomas Molony,http://www.wikidata.org/entity/Q6518699,Legum Doctor,1865-01-31T00:00:00Z,http://www.wikidata.org/entity/Q76078564
http://www.wikidata.org/entity/Q76296279,Edgecombe Venning,http://www.wikidata.org/entity/Q6815098,Membership of the Royal College of Surgeons,1837-04-24T00:00:00Z,http://www.wikidata.org/entity/Q76260563
http://www.wikidata.org/entity/Q100709336,Cornelius Keagon,http://www.wikidata.org/entity/Q14625016,Associate Degree,1996-07-06T00:00:00Z,http://www.wikidata.org/entity/Q108437687
http://www.wikidata.org/entity/Q100709336,Cornelius Keagon,http://www.wikidata.org/entity/Q14625016,Associate Degree,1996-07-06T00:00:00Z,http://www.wikidata.org/entity/Q110320093
http://www.wikidata.org/entity/Q3917962,Leonid Wassiljewitsch Alexejew,http://www.wikidata.org/entity/Q12101789,Doktor der Geschichtswissenschaften,1921-01-15T00:00:00Z,http://www.wikidata.org/entity/Q60465571
http://www.wikidata.org/entity/Q8009261,William Foster Stawell,http://www.wikidata.org/entity/Q6518699,Legum Doctor,1815-06-27T00:00:00Z,http://www.wikidata.org/entity/Q75895743
http://www.wikidata.org/entity/Q107368856,Gael Bussa,http://www.wikidata.org/entity/Q6008527,undergraduate degree,1993-08-02T00:00:00Z,http://www.wikidata.org/entity/Q107369212
http://www.wikidata.org/entity/Q11070296,Xu Qianxue,http://www.wikidata.org/entity/Q6146709,tanhua,1632-01-01T00:00:00Z,http://www.wikidata.org/entity/Q51955247
http://www.wikidata.org/entity/Q217115,Ramsan Achmatowitsch Kadyrow,http://www.wikidata.org/entity/Q17281072,Doktor der Wirtschaftswissenschaften,1976-10-05T00:00:00Z,http://www.wikidata.org/entity/Q21887442
http://www.wikidata.org/entity/Q27058608,Reginald Robinson Sharpe,http://www.wikidata.org/entity/Q5287501,Doctor of Civil Law,1848-01-01T00:00:00Z,http://www.wikidata.org/entity/Q76249962
http://www.wikidata.org/entity/Q183266,Samuel Johnson,http://www.wikidata.org/entity/Q6518699,Legum Doctor,1709-09-18T00:00:00Z,http://www.wikidata.org/entity/Q20897792
http://www.wikidata.org/entity/Q237951,Douglas Hyde,http://www.wikidata.org/entity/Q6518699,Legum Doctor,1860-01-17T00:00:00Z,http://www.wikidata.org/entity/Q76275664
http://www.wikidata.org/entity/Q7146258,Patrick Colquhoun,http://www.wikidata.org/entity/Q6518699,Legum Doctor,1815-04-13T00:00:00Z,http://www.wikidata.org/entity/Q64685606
http://www.wikidata.org/entity/Q5481265,Francis Hastings Doyle,http://www.wikidata.org/entity/Q5287501,Doctor of Civil Law,1810-08-21T00:00:00Z,http://www.wikidata.org/entity/Q75273729
http://www.wikidata.org/entity/Q17044850,A. A. Makhnach,http://www.wikidata.org/entity/Q16698082,Doctor of Geological and Mineralogical Sciences,1951-07-13T00:00:00Z,http://www.wikidata.org/entity/Q17047618
http://www.wikidata.org/entity/Q386412,Sergei Wolfgangowitsch Sagrajewski,http://www.wikidata.org/entity/Q16698078,Doktor Nauk in Architecture,1964-08-20T00:00:00Z,http://www.wikidata.org/entity/Q4183710
http://www.wikidata.org/entity/Q18692693,Lydia Starodubtseva,http://www.wikidata.org/entity/Q17281084,Doktor der Philosophie,1962-12-25T00:00:00Z,http://www.wikidata.org/entity/Q44059232
http://www.wikidata.org/entity/Q125872,William Bentinck,http://www.wikidata.org/entity/Q5287501,Doctor of Civil Law,1709-03-01T00:00:00Z,http://www.wikidata.org/entity/Q75248662
http://www.wikidata.org/entity/Q710722,Alexei Alexandrowitsch Balandin,http://www.wikidata.org/entity/Q17281079,Doktor der Chemie,1898-12-20T00:00:00Z,http://www.wikidata.org/entity/Q4076373
http://www.wikidata.org/entity/Q63343905,Tytti Suojanen,http://www.wikidata.org/entity/Q10495231,Licentiate of Philosophy,1969-04-23T00:00:00Z,http://www.wikidata.org/entity/Q20913039
http://www.wikidata.org/entity/Q19614378,Galina Jurjewna Gagarina,http://www.wikidata.org/entity/Q17281072,Doktor der Wirtschaftswissenschaften,1961-03-07T00:00:00Z,http://www.wikidata.org/entity/Q4131383
http://www.wikidata.org/entity/Q5237832,"David William Murray, 3rd Earl of Mansfield",http://www.wikidata.org/entity/Q5287501,Doctor of Civil Law,1777-03-07T00:00:00Z,http://www.wikidata.org/entity/Q50975420
http://www.wikidata.org/entity/Q53243913,Cord Wiljes,http://www.wikidata.org/entity/Q5978719,Diplom,1969-08-27T00:00:00Z,http://www.wikidata.org/entity/Q65659019
http://www.wikidata.org/entity/Q105520349,Hugo Kirschner,http://www.wikidata.org/entity/Q15206450,Ing.,1886-05-11T00:00:00Z,http://www.wikidata.org/entity/Q105520342
http://www.wikidata.org/entity/Q2280388,Michail Borissowitsch Piotrowski,http://www.wikidata.org/entity/Q12101789,Doktor der Geschichtswissenschaften,1944-12-09T00:00:00Z,http://www.wikidata.org/entity/Q4159906
http://www.wikidata.org/entity/Q239411,Ivanka Trump,http://www.wikidata.org/entity/Q10752757,Bachelor of Economics,1981-10-30T00:00:00Z,http://www.wikidata.org/entity/Q242351
http://www.wikidata.org/entity/Q76237850,"Robert Weir, Lord Weir",http://www.wikidata.org/entity/Q5279880,Diploma in Legal Practice,1967-02-21T00:00:00Z,http://www.wikidata.org/entity/Q75471183
http://www.wikidata.org/entity/Q15072147,Q15072147,http://www.wikidata.org/entity/Q17281072,Doktor der Wirtschaftswissenschaften,1973-05-05T00:00:00Z,http://www.wikidata.org/entity/Q182654
http://www.wikidata.org/entity/Q62089827,Farhad Garashov,http://www.wikidata.org/entity/Q17166198,PhD in economics,1986-12-12T00:00:00Z,http://www.wikidata.org/entity/Q63724197
http://www.wikidata.org/entity/Q12058703,Tereza Kostková,http://www.wikidata.org/entity/Q14625016,Associate Degree,1976-06-14T00:00:00Z,http://www.wikidata.org/entity/Q11722433
